Formatted Date,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Summary
2015-02-05 05:00:00.000 +0100,rain,1.111111111,-2.494444444,0.92,12.2843,30,1.0465,0,1015.23,Foggy
2015-02-05 06:00:00.000 +0100,rain,1.061111111,-2.583333333,0.92,12.4292,40,2.1252,0,1015.14,Foggy
2015-02-05 07:00:00.000 +0100,rain,1.072222222,-2.85,0.88,13.7816,40,4.0733,0,1015.49,Overcast
2015-02-05 08:00:00.000 +0100,rain,1.016666667,-3.255555556,0.86,15.6331,50,7.084,0,1016.14,Overcast
2015-02-05 09:00:00.000 +0100,rain,2.083333333,-2.166666667,0.85,17.0499,41,7.084,0,1016.55,Overcast
2015-02-05 10:00:00.000 +0100,rain,2.144444444,-1.8,0.86,15.2789,42,6.6654,0,1016.5,Overcast
2015-02-05 11:00:00.000 +0100,rain,2.755555556,-1.816666667,0.82,20.5436,41,8.0983,0,1016.56,Mostly Cloudy
2015-02-05 12:00:00.000 +0100,rain,2.85,-1.238888889,0.81,17.227,31,7.4543,0,1016.17,Overcast
2015-02-05 13:00:00.000 +0100,rain,3.922222222,-0.511111111,0.87,21.9282,40,8.1144,0,1015.69,Mostly Cloudy
2015-02-05 14:00:00.000 +0100,rain,3.911111111,-0.527777778,0.81,21.9443,31,7.2128,0,1015.56,Mostly Cloudy
2015-02-05 15:00:00.000 +0100,rain,3.911111111,-0.316666667,0.82,20.2216,31,7.2128,0,1015.76,Mostly Cloudy
2015-02-05 16:00:00.000 +0100,rain,3.977777778,-0.372222222,0.82,21.3486,31,7.6314,0,1015.49,Mostly Cloudy
2015-02-05 17:00:00.000 +0100,rain,3.794444444,-0.666666667,0.82,21.896,40,7.4543,0,1015.28,Mostly Cloudy
2015-02-05 18:00:00.000 +0100,rain,3.794444444,-1.15,0.82,26.3074,30,7.4543,0,1015.38,Overcast
2015-02-05 19:00:00.000 +0100,rain,3.666666667,-0.555555556,0.84,19.6903,31,7.8246,0,1015.72,Overcast
2015-02-05 20:00:00.000 +0100,rain,2.705555556,-1.883333333,0.88,20.5597,40,7.4543,0,1015.69,Overcast
2015-02-05 21:00:00.000 +0100,rain,2.655555556,-2.472222222,0.82,24.9711,31,8.4203,0,1015.6,Overcast
2015-02-05 22:00:00.000 +0100,rain,2.311111111,-3.05,0.81,26.1947,31,8.6457,0,1015.72,Overcast
2015-02-05 23:00:00.000 +0100,rain,1.666666667,-4.1,0.78,28.2072,31,15.1823,0,1015.6,Overcast
2015-02-06 00:00:00.000 +0100,rain,1.666666667,-3.772222222,0.78,25.1965,31,15.1823,0,1015.57,Overcast
2015-02-06 01:00:00.000 +0100,rain,1.25,-4.183333333,0.79,24.1822,30,14.3934,0,1015.26,Overcast
2015-02-06 02:00:00.000 +0100,rain,1.061111111,-4.583333333,0.75,25.5024,32,16.1,0,1015.08,Overcast
2015-02-06 03:00:00.000 +0100,rain,0.533333333,-5.6,0.82,28.4648,31,14.9086,0,1014.28,Overcast
2015-02-06 04:00:00.000 +0100,rain,0.6,-5.388888889,0.8,27.3539,31,11.6886,0,1013.48,Overcast
2015-02-06 05:00:00.000 +0100,rain,0.022222222,-6.561111111,0.82,31.3628,31,14.9086,0,1013,Breezy and Overcast
2015-02-06 06:00:00.000 +0100,snow,0,-6.616666667,0.82,31.6204,31,14.9086,0,1012.98,Breezy and Overcast
2015-02-06 07:00:00.000 +0100,rain,0.111111111,-6.005555556,0.83,27.2251,31,14.9569,0,1012.47,Overcast
2015-02-06 08:00:00.000 +0100,rain,1.016666667,-4.65,0.75,25.5829,41,15.8263,0,1012.7,Overcast
2015-02-06 09:00:00.000 +0100,rain,1.016666667,-4.966666667,0.78,28.4809,41,9.982,0,1012.71,Overcast
2015-02-06 10:00:00.000 +0100,rain,1.05,-5.194444444,0.78,31.1213,31,9.982,0,1012.78,Breezy and Overcast
2015-02-06 11:00:00.000 +0100,rain,1.044444444,-5.227777778,0.78,31.4272,31,9.982,0,1012.72,Overcast
2015-02-06 12:00:00.000 +0100,rain,1.044444444,-5.383333333,0.78,33.0372,31,9.982,0,1012.32,Breezy and Overcast
2015-02-06 13:00:00.000 +0100,rain,1.194444444,-4.85,0.79,29.5435,30,10.5777,0,1012.1,Overcast
2015-02-06 14:00:00.000 +0100,rain,2.111111111,-3.85,0.73,31.6204,30,9.982,0,1011.73,Overcast
2015-02-06 15:00:00.000 +0100,rain,2.111111111,-3.361111111,0.73,26.7099,30,10.2557,0,1011.66,Overcast
2015-02-06 16:00:00.000 +0100,rain,2.161111111,-2.788888889,0.8,22.2502,21,4.6529,0,1012.01,Overcast
2015-02-06 17:00:00.000 +0100,rain,1.044444444,-4.55,0.85,25.0516,21,2.3023,0,1012.36,Foggy
2015-02-06 18:00:00.000 +0100,snow,-0.022222222,-5.577777778,0.91,22.3307,12,1.8354,0,1013.73,Foggy
2015-02-06 19:00:00.000 +0100,rain,0.172222222,-5.083333333,0.92,20.5597,12,1.9803,0,1014.27,Foggy
2015-02-06 20:00:00.000 +0100,snow,-0.072222222,-6.338888889,0.82,28.1106,21,10.2557,0,1014.93,Overcast
2015-02-06 21:00:00.000 +0100,snow,-0.094444444,-6.027777778,0.78,25.1643,21,16.1,0,1015.81,Overcast
2015-02-06 22:00:00.000 +0100,snow,-0.55,-6.272222222,0.83,22.5239,19,14.1036,0,1016.9,Overcast
2015-02-06 23:00:00.000 +0100,snow,-0.622222222,-6.083333333,0.81,20.4792,21,4.2987,0,1017.62,Overcast
2015-02-07 00:00:00.000 +0100,snow,-1.133333333,-6.233333333,0.87,17.4041,21,5.2164,0,1018.5,Overcast
2015-02-07 01:00:00.000 +0100,snow,-1.083333333,-6.483333333,0.86,19.3039,1,7.8729,0,1018.98,Overcast
2015-02-07 02:00:00.000 +0100,snow,-1.155555556,-6.233333333,0.84,17.2592,2,7.2128,0,1019.9,Overcast
2015-02-07 03:00:00.000 +0100,snow,-1.711111111,-7.4,0.87,20.1089,11,6.2951,0,1020.49,Overcast
2015-02-07 04:00:00.000 +0100,snow,-1.644444444,-6.744444444,0.89,16.7118,9,6.3595,0,1020.86,Overcast
2015-02-07 05:00:00.000 +0100,snow,-2.222222222,-6.927777778,0.87,14.007,11,9.982,0,1021.66,Overcast
2015-02-07 06:00:00.000 +0100,snow,-2.222222222,-6.955555556,0.87,14.1358,11,9.982,0,1022.07,Overcast
2015-02-07 07:00:00.000 +0100,snow,-1.238888889,-5.666666667,0.78,13.7494,1,9.982,0,1022.58,Overcast
2015-02-07 08:00:00.000 +0100,snow,-1.205555556,-5.644444444,0.75,13.846,11,10.2557,0,1023.47,Overcast
2015-02-07 09:00:00.000 +0100,snow,-1.133333333,-5.877777778,0.75,15.4238,1,10.2557,0,1024.05,Overcast
2015-02-07 10:00:00.000 +0100,snow,-1.111111111,-5.216666667,0.76,12.397,1,10.2235,0,1024.31,Overcast
2015-02-07 11:00:00.000 +0100,snow,-0.994444444,-5.122222222,0.69,12.6063,2,10.2557,0,1024.73,Overcast
2015-02-07 12:00:00.000 +0100,snow,-0.944444444,-4.661111111,0.74,10.8997,342,10.2557,0,1024.52,Overcast
2015-02-07 13:00:00.000 +0100,snow,-0.011111111,-3.772222222,0.64,11.8979,342,10.2235,0,1023.95,Overcast
2015-02-07 14:00:00.000 +0100,rain,0.166666667,-2.95,0.68,9.4668,330,10.2557,0,1023.62,Overcast
2015-02-07 15:00:00.000 +0100,rain,0.144444444,-1.405555556,0.68,4.991,313,16.1,0,1023.31,Overcast
2015-02-07 16:00:00.000 +0100,rain,0.016666667,0.016666667,0.73,4.669,285,15.1823,0,1022.86,Mostly Cloudy
2015-02-07 17:00:00.000 +0100,snow,-0.072222222,-0.072222222,0.75,4.7817,236,16.1,0,1022.41,Mostly Cloudy
2015-02-07 18:00:00.000 +0100,snow,-1.155555556,-4.527777778,0.81,9.4668,224,14.9086,0,1022.41,Mostly Cloudy
2015-02-07 19:00:00.000 +0100,snow,-1.188888889,-4.472222222,0.77,9.1448,230,14.168,0,1022.36,Mostly Cloudy
2015-02-07 20:00:00.000 +0100,snow,-3.861111111,-7.744444444,0.84,9.4668,214,9.982,0,1021.8,Clear
2015-02-07 21:00:00.000 +0100,snow,-3,-7.111111111,0.82,10.8353,222,9.982,0,1021.2,Clear
2015-02-07 22:00:00.000 +0100,snow,-3.011111111,-7.788888889,0.83,13.524,244,9.9015,0,1020.57,Partly Cloudy
2015-02-07 23:00:00.000 +0100,snow,-3.666666667,-8.027777778,0.82,11.27,240,9.8049,0,1019.31,Partly Cloudy
2015-02-08 00:00:00.000 +0100,snow,-3.711111111,-8.122222222,0.82,11.4149,250,9.9015,0,1018.3,Partly Cloudy
2015-02-08 01:00:00.000 +0100,snow,-4.205555556,-8.661111111,0.83,11.1895,244,9.5473,0,1016.9,Partly Cloudy
2015-02-08 02:00:00.000 +0100,snow,-4.744444444,-9.311111111,0.81,11.1895,249,8.05,0,1016.36,Partly Cloudy
2015-02-08 03:00:00.000 +0100,snow,-5.233333333,-9.972222222,0.84,11.4632,222,8.05,0,1014.42,Mostly Cloudy
2015-02-08 04:00:00.000 +0100,snow,-5.216666667,-10.67222222,0.83,14.329,244,7.2772,0,1013.32,Mostly Cloudy
2015-02-08 05:00:00.000 +0100,snow,-4.144444444,-9.472222222,0.79,14.8442,241,7.2128,0,1012.49,Mostly Cloudy
2015-02-08 06:00:00.000 +0100,snow,-2.972222222,-9.427777778,0.72,22.9908,270,7.2128,0,1011.59,Mostly Cloudy
2015-02-08 07:00:00.000 +0100,snow,-2.522222222,-8.3,0.73,19.3522,254,9.6278,0,1010.84,Overcast
2015-02-08 08:00:00.000 +0100,snow,-1.194444444,-7.566666667,0.7,26.1464,261,9.982,0,1009.82,Mostly Cloudy
2015-02-08 09:00:00.000 +0100,snow,-2.15,-8.327777778,0.81,22.6688,261,6.2951,0,1008.94,Overcast
2015-02-08 10:00:00.000 +0100,snow,-0.966666667,-7.116666667,0.76,24.8584,272,9.982,0,1008.33,Overcast
2015-02-08 11:00:00.000 +0100,rain,1.138888889,-4.638888889,0.75,26.8548,281,14.9086,0,1007.77,Overcast
2015-02-08 12:00:00.000 +0100,rain,2.272222222,-3.666666667,0.72,31.9263,291,9.982,0,1007.15,Mostly Cloudy
2015-02-08 13:00:00.000 +0100,rain,2.216666667,-4.361111111,0.69,39.3001,292,9.982,0,1006.46,Breezy
2015-02-08 14:00:00.000 +0100,rain,2.827777778,-3.577777778,0.61,39.7026,310,9.982,0,1006.1,Breezy
2015-02-08 15:00:00.000 +0100,rain,2.633333333,-3.161111111,0.68,31.5721,302,9.5634,0,1006.63,Breezy
2015-02-08 16:00:00.000 +0100,rain,1.177777778,-5.588888889,0.75,37.352,330,5.5384,0,1007.07,Humid and Overcast
2015-02-08 17:00:00.000 +0100,snow,-0.005555556,-6.977777778,0.85,35.3395,321,1.449,0,1008.46,Breezy and Foggy
2015-02-08 18:00:00.000 +0100,snow,-1.066666667,-7.138888889,0.91,24.0695,330,2.9141,0,1009.94,Foggy
2015-02-08 19:00:00.000 +0100,snow,-0.138888889,-6.355555556,0.86,27.4505,341,4.7334,0,1011,Overcast
2015-02-08 20:00:00.000 +0100,snow,-1.161111111,-7.411111111,0.87,25.2609,330,5.0393,0,1012.04,Overcast
2015-02-08 21:00:00.000 +0100,snow,-1.088888889,-6.666666667,0.83,20.4792,331,4.7495,0,1013.22,Mostly Cloudy
2015-02-08 22:00:00.000 +0100,snow,-2.155555556,-7.9,0.84,19.7225,332,7.084,0,1014.05,Partly Cloudy
2015-02-08 23:00:00.000 +0100,snow,-2.85,-8.861111111,0.8,20.2538,330,6.5688,0,1014.74,Partly Cloudy
2015-02-09 00:00:00.000 +0100,snow,-2.294444444,-8.844444444,0.69,25.0677,339,16.1,0,1015.23,Partly Cloudy
2015-02-09 01:00:00.000 +0100,snow,-3.361111111,-9.988888889,0.71,23.4577,332,15.1823,0,1015.64,Partly Cloudy
2015-02-09 02:00:00.000 +0100,snow,-3.916666667,-10.28333333,0.69,20.7529,330,16.1,0,1016.41,Partly Cloudy
2015-02-09 03:00:00.000 +0100,snow,-4.566666667,-10.46666667,0.69,17.1465,319,16.1,0,1017.01,Partly Cloudy
2015-02-09 04:00:00.000 +0100,snow,-4.994444444,-11.43333333,0.76,19.4971,331,15.1823,0,1017.2,Partly Cloudy
2015-02-09 05:00:00.000 +0100,snow,-6.116666667,-10.46666667,0.81,9.5956,319,16.1,0,1018.08,Clear
2015-02-09 06:00:00.000 +0100,snow,-6.233333333,-12.23888889,0.81,15.6975,320,16.1,0,1018.39,Clear
2015-02-09 07:00:00.000 +0100,snow,-6.094444444,-11.63333333,0.82,13.8299,323,15.1823,0,1018.84,Partly Cloudy
2015-02-09 08:00:00.000 +0100,snow,-5.094444444,-10.08333333,0.75,12.4936,329,16.1,0,1019.76,Partly Cloudy
2015-02-09 09:00:00.000 +0100,snow,-3.866666667,-9.583333333,0.74,17.1143,320,16.1,0,1019.88,Mostly Cloudy
2015-02-09 10:00:00.000 +0100,snow,-2.155555556,-7.95,0.69,20.0606,322,15.5526,0,1019.89,Partly Cloudy
2015-02-09 11:00:00.000 +0100,snow,-1.044444444,-6.05,0.63,16.9694,320,10.2557,0,1019.82,Partly Cloudy
2015-02-09 12:00:00.000 +0100,rain,0.044444444,-3.844444444,0.58,12.5097,310,9.982,0,1019.12,Partly Cloudy
2015-02-09 13:00:00.000 +0100,rain,0.083333333,-4.172222222,0.56,14.3773,304,10.3523,0,1018.59,Mostly Cloudy
2015-02-09 14:00:00.000 +0100,snow,-0.005555556,-4.277777778,0.6,14.3612,300,9.5956,0,1018.22,Mostly Cloudy
2015-02-09 15:00:00.000 +0100,snow,-0.072222222,-4.294444444,0.65,14.0231,290,9.6761,0,1017.63,Mostly Cloudy
2015-02-09 16:00:00.000 +0100,snow,-0.044444444,-4.294444444,0.75,14.2002,289,15.0857,0,1017.31,Overcast
2015-02-09 17:00:00.000 +0100,snow,-1.111111111,-4.927777778,0.82,11.1734,278,9.6761,0,1017,Overcast
2015-02-09 18:00:00.000 +0100,snow,-1.111111111,-4.472222222,0.89,9.4668,233,2.6887,0,1016.99,Foggy
2015-02-09 19:00:00.000 +0100,snow,-1.061111111,-4.727777778,0.93,10.626,232,3.8962,0,1017.29,Overcast
2015-02-09 20:00:00.000 +0100,snow,-1.133333333,-4.9,0.93,10.948,242,3.7513,0,1017.08,Overcast
2015-02-09 21:00:00.000 +0100,snow,-1.061111111,-4.794444444,0.92,10.8836,241,3.7513,0,1016.81,Overcast
2015-02-09 22:00:00.000 +0100,snow,-1.05,-4.766666667,0.92,10.8192,257,4.5402,0,1016.72,Overcast
2015-02-09 23:00:00.000 +0100,snow,-0.555555556,-2.772222222,0.93,6.3112,254,4.5885,0,1016.8,Overcast
2015-01-01 00:00:00.000 +0100,snow,-12.65,-12.65,0.83,3.0751,240,4.1699,0,0,Clear
2015-01-01 01:00:00.000 +0100,snow,-13.06666667,-13.06666667,0.84,2.8175,247,4.8944,0,1038.57,Mostly Cloudy
2015-01-01 02:00:00.000 +0100,snow,-11.99444444,-11.99444444,0.86,1.8998,262,6.1663,0,0,Clear
2015-01-01 03:00:00.000 +0100,snow,-10.93333333,-10.93333333,0.86,3.3166,285,6.1985,0,1038.4,Mostly Cloudy
2015-01-01 04:00:00.000 +0100,snow,-9.705555556,-9.705555556,0.82,3.1717,237,7.8729,0,1038.16,Partly Cloudy
2015-01-01 05:00:00.000 +0100,snow,-9.822222222,-9.822222222,0.79,0.5152,270,8.1305,0,0,Clear
2015-01-01 06:00:00.000 +0100,snow,-9.822222222,-9.822222222,0.83,4.7978,286,9.982,0,1037.8,Partly Cloudy
2015-01-01 07:00:00.000 +0100,snow,-9.05,-13.01111111,0.85,7.2289,182,7.8729,0,1037.45,Mostly Cloudy
2015-01-01 08:00:00.000 +0100,snow,-7.7,-11.73333333,0.77,7.9212,202,8.1305,0,0,Clear
2015-01-01 09:00:00.000 +0100,snow,-7.122222222,-11.05,0.73,7.9212,212,7.2128,0,0,Clear
2015-01-01 10:00:00.000 +0100,snow,-5.366666667,-9.655555556,0.7,9.8532,222,7.5187,0,1038.12,Mostly Cloudy
2015-01-01 11:00:00.000 +0100,snow,-4.95,-10.30555556,0.62,14.1519,211,9.982,0,0,Clear
2015-01-01 12:00:00.000 +0100,snow,-4.9,-10.58888889,0.68,15.7136,210,9.982,0,0,Clear
2015-01-01 13:00:00.000 +0100,snow,-4.983333333,-10.22777778,0.63,13.6528,203,14.4095,0,1036.62,Overcast
2015-01-01 14:00:00.000 +0100,snow,-4.9,-9.4,0.68,10.8514,201,9.982,0,0,Clear
2015-01-01 15:00:00.000 +0100,snow,-4.9,-9.855555556,0.74,12.5419,191,8.1305,0,0,Clear
2015-01-01 16:00:00.000 +0100,snow,-5.85,-11.19444444,0.79,13.2503,220,6.3112,0,1036.91,Overcast
2015-01-01 17:00:00.000 +0100,snow,-4.9,-9.011111111,0.74,9.5634,221,5.2164,0,0,Clear
2015-01-01 18:00:00.000 +0100,snow,-4.9,-9.472222222,0.74,11.109,231,6.2951,0,0,Clear
2015-01-01 19:00:00.000 +0100,snow,-5.088888889,-9.144444444,0.75,9.2736,236,7.8729,0,1037.02,Overcast
2015-01-01 20:00:00.000 +0100,snow,-4.9,-9.472222222,0.74,11.109,219,8.1305,0,0,Clear
2015-01-01 21:00:00.000 +0100,snow,-4.9,-9.016666667,0.74,9.5795,230,8.1305,0,0,Clear
2015-01-01 22:00:00.000 +0100,snow,-4.988888889,-7.9,0.76,6.3434,218,8.3398,0,1036.86,Overcast
2015-01-01 23:00:00.000 +0100,snow,-4.95,-9.061111111,0.75,9.5473,219,7.9695,0,0,Clear
2015-01-10 00:00:00.000 +0100,rain,6.755555556,2.766666667,0.73,25.2448,251,15.134,0,1014.19,Mostly Cloudy
2015-01-10 01:00:00.000 +0100,rain,7.016666667,3.566666667,0.74,20.5436,261,14.3612,0,1014.21,Overcast
2015-01-10 02:00:00.000 +0100,rain,6.738888889,3.555555556,0.76,17.6295,260,14.9086,0,1013.74,Overcast
2015-01-10 03:00:00.000 +0100,rain,6.205555556,2.955555556,0.79,17.1304,252,14.9086,0,1013.55,Overcast
2015-01-10 04:00:00.000 +0100,rain,5.377777778,2.361111111,0.81,14.1358,268,9.9015,0,1013.39,Overcast
2015-01-10 05:00:00.000 +0100,rain,4.111111111,2.055555556,0.88,8.211,251,9.9015,0,1013.16,Overcast
2015-01-10 06:00:00.000 +0100,rain,3.027777778,0.411111111,0.95,9.6278,206,8.0983,0,1012.96,Overcast
2015-01-10 07:00:00.000 +0100,rain,5.788888889,1.938888889,0.87,21.2359,260,7.5187,0,1013.06,Overcast
2015-01-10 08:00:00.000 +0100,rain,6.133333333,3.066666667,0.87,15.6653,260,6.0697,0,1013.18,Overcast
2015-01-10 09:00:00.000 +0100,rain,6.133333333,3.294444444,0.93,14.1197,231,6.118,0,1013.67,Overcast
2015-01-10 10:00:00.000 +0100,rain,5.911111111,3.272222222,0.94,12.5741,232,5.4579,0,1014.06,Overcast
2015-01-10 11:00:00.000 +0100,rain,6.25,4.288888889,1,9.4024,203,2.9785,0,1013.54,Foggy
2015-01-10 12:00:00.000 +0100,rain,6.316666667,4.388888889,0.99,9.338,176,2.737,0,1012.73,Foggy
2015-01-10 13:00:00.000 +0100,rain,7.716666667,4.522222222,0.89,19.8835,220,4.5241,0,1011.8,Mostly Cloudy
2015-01-10 14:00:00.000 +0100,rain,10.18333333,10.18333333,0.82,11.3505,195,7.2128,0,1011.11,Mostly Cloudy
2015-01-10 15:00:00.000 +0100,rain,10.27222222,10.27222222,0.82,15.9873,240,9.982,0,1010.68,Mostly Cloudy
2015-01-10 16:00:00.000 +0100,rain,8.844444444,6.394444444,0.83,15.8585,241,9.6761,0,1011.1,Mostly Cloudy
2015-01-10 17:00:00.000 +0100,rain,6.455555556,4.005555556,0.85,12.1877,182,10.2557,0,1010.85,Mostly Cloudy
2015-01-10 18:00:00.000 +0100,rain,4.416666667,1.505555556,0.91,12.3487,183,9.982,0,1010.77,Partly Cloudy
2015-01-10 19:00:00.000 +0100,rain,3.794444444,2.505555556,0.93,5.5867,208,8.0822,0,1010.87,Partly Cloudy
2015-01-10 20:00:00.000 +0100,rain,3.172222222,2.027777778,0.88,4.991,203,6.5205,0,1010.82,Mostly Cloudy
2015-01-10 21:00:00.000 +0100,rain,3.638888889,0.833333333,0.91,10.948,193,6.5205,0,1011.31,Mostly Cloudy
2015-01-10 22:00:00.000 +0100,rain,3.3,0.527777778,0.92,10.5133,183,7.8246,0,1010.78,Mostly Cloudy
2015-01-10 23:00:00.000 +0100,rain,2.905555556,-0.011111111,0.92,10.8031,182,7.4865,0,1011.22,Partly Cloudy
2015-01-11 00:00:00.000 +0100,rain,2.372222222,-1.233333333,0.89,13.6689,172,8.4203,0,1010.77,Partly Cloudy
2015-01-11 01:00:00.000 +0100,rain,1.483333333,-1.711111111,0.92,10.7709,201,8.6457,0,1010.86,Partly Cloudy
2015-01-11 02:00:00.000 +0100,rain,1.911111111,-1.188888889,0.92,10.7387,184,7.4865,0,1010.78,Partly Cloudy
2015-01-11 03:00:00.000 +0100,rain,1.955555556,0.088888889,0.91,6.4078,186,7.4865,0,1010.61,Mostly Cloudy
2015-01-11 04:00:00.000 +0100,rain,4.527777778,1.888888889,0.86,11.0446,235,8.6457,0,1011.05,Mostly Cloudy
2015-01-11 05:00:00.000 +0100,rain,5.033333333,2.166666667,0.82,12.7995,290,8.4203,0,1011.14,Partly Cloudy
2015-01-11 06:00:00.000 +0100,rain,5.011111111,2.466666667,0.86,11.0607,290,8.1305,0,1011.61,Mostly Cloudy
2015-01-11 07:00:00.000 +0100,rain,4.344444444,2.077777778,0.88,9.1931,184,9.982,0,1012.69,Mostly Cloudy
2015-01-11 08:00:00.000 +0100,rain,4.961111111,4.961111111,0.86,4.347,333,10.2557,0,1012.35,Mostly Cloudy
2015-01-11 09:00:00.000 +0100,rain,6.094444444,3.722222222,0.79,11.3183,7,10.2557,0,1011.74,Mostly Cloudy
2015-01-11 10:00:00.000 +0100,rain,7.044444444,4.644444444,0.8,12.6385,206,14.0392,0,1011.68,Mostly Cloudy
2015-01-11 11:00:00.000 +0100,rain,7.172222222,5.361111111,0.79,9.5312,235,15.8263,0,1011.6,Mostly Cloudy
2015-01-11 12:00:00.000 +0100,rain,7.15,4.3,0.57,15.8263,6,15.7297,0,1011.82,Mostly Cloudy
2015-01-11 13:00:00.000 +0100,rain,6.194444444,2.027777778,0.75,25.4541,330,8.9999,0,1012.17,Overcast
2015-01-11 14:00:00.000 +0100,rain,3.838888889,0.983333333,0.92,11.431,346,9.9015,0,1013.27,Overcast
2015-01-11 15:00:00.000 +0100,rain,2.8,-2.016666667,0.9,22.5883,319,10.2557,0,1013.54,Overcast
2015-01-11 16:00:00.000 +0100,rain,2.9,-0.594444444,0.89,13.685,276,9.6761,0,1014.41,Overcast
2015-01-11 17:00:00.000 +0100,rain,4.883333333,0.077777778,0.61,28.2072,301,10.2557,0,1014.34,Overcast
2015-01-11 18:00:00.000 +0100,rain,4.883333333,0.666666667,0.61,22.3629,301,16.1,0,1014.75,Overcast
2015-01-11 19:00:00.000 +0100,rain,3.877777778,-0.338888889,0.64,20.0606,291,15.1823,0,1015.97,Overcast
2015-01-11 20:00:00.000 +0100,rain,2.872222222,-0.988888889,0.7,15.778,270,10.2557,0,1017.14,Overcast
2015-01-11 21:00:00.000 +0100,rain,3.311111111,-0.2,0.67,14.2968,261,16.1,0,1018.13,Overcast
2015-01-11 22:00:00.000 +0100,rain,2.911111111,-1.183333333,0.75,17.3397,262,15.1823,0,1018.73,Overcast
2015-01-11 23:00:00.000 +0100,rain,2.822222222,-1.733333333,0.75,20.5114,271,16.1,0,1019.15,Overcast
2015-01-12 00:00:00.000 +0100,rain,3.244444444,-2.038888889,0.7,28.0784,290,16.1,0,1019.28,Partly Cloudy
2015-01-12 01:00:00.000 +0100,rain,2.638888889,-2.505555556,0.71,25.0194,289,15.1823,0,1019.88,Partly Cloudy
2015-01-12 02:00:00.000 +0100,rain,2.222222222,-3.077777778,0.7,25.438,280,16.1,0,1020.17,Clear
2015-01-12 03:00:00.000 +0100,rain,2.111111111,-3.488888889,0.73,27.9335,280,16.1,0,1020.11,Clear
2015-01-12 04:00:00.000 +0100,rain,1.55,-3.266666667,0.79,19.964,278,15.1823,0,1021.01,Clear
2015-01-12 05:00:00.000 +0100,rain,2.111111111,-3.2,0.73,25.1965,280,16.1,0,1021.31,Partly Cloudy
2015-01-12 06:00:00.000 +0100,rain,2.133333333,-2.566666667,0.73,20.286,270,15.8263,0,1021.6,Partly Cloudy
2015-01-12 07:00:00.000 +0100,rain,2.05,-2.261111111,0.74,17.3719,261,10.2235,0,1022.09,Partly Cloudy
2015-01-12 08:00:00.000 +0100,rain,2.222222222,-2.533333333,0.73,20.8817,271,10.2557,0,1022.71,Mostly Cloudy
2015-01-12 09:00:00.000 +0100,rain,2.85,-1.122222222,0.76,16.4542,281,16.1,0,1023.42,Partly Cloudy
2015-01-12 10:00:00.000 +0100,rain,4.866666667,0.277777778,0.66,25.8244,298,14.9569,0,1024.44,Partly Cloudy
2015-01-12 11:00:00.000 +0100,rain,6.161111111,1.338888889,0.65,33.1016,300,9.982,0,1024.53,Humid and Overcast
2015-01-12 12:00:00.000 +0100,rain,7.222222222,3.077777778,0.64,28.658,310,9.982,0,1024.72,Partly Cloudy
2015-01-12 13:00:00.000 +0100,rain,7.811111111,4.005555556,0.61,26.6616,302,10.3523,0,1024.69,Partly Cloudy
2015-01-12 14:00:00.000 +0100,rain,7.777777778,3.955555556,0.67,26.6294,310,9.982,0,1024.83,Partly Cloudy
2015-01-12 15:00:00.000 +0100,rain,7.244444444,3.738888889,0.65,21.6545,299,9.982,0,1025.61,Partly Cloudy
2015-01-12 16:00:00.000 +0100,rain,5.238888889,2.883333333,0.69,10.3684,253,15.5526,0,1026.52,Mostly Cloudy
2015-01-12 17:00:00.000 +0100,rain,2.961111111,0.338888889,0.76,9.5956,211,16.1,0,1027.35,Mostly Cloudy
2015-01-12 18:00:00.000 +0100,rain,2.433333333,-0.638888889,0.84,11.0607,211,10.2557,0,1027.75,Overcast
2015-01-12 19:00:00.000 +0100,rain,2.861111111,-0.066666667,0.89,10.8031,192,10.2235,0,1028,Overcast
2015-01-12 20:00:00.000 +0100,rain,2.85,-0.688888889,0.82,13.8621,209,16.1,0,1027.25,Overcast
2015-01-12 21:00:00.000 +0100,rain,2.316666667,0.472222222,0.84,6.5044,199,16.1,0,1027.5,Overcast
2015-01-12 22:00:00.000 +0100,rain,1.3,-2.355555556,0.89,12.719,186,15.1823,0,1027.24,Mostly Cloudy
2015-01-12 23:00:00.000 +0100,rain,1.688888889,-2.616666667,0.82,16.8084,199,16.1,0,1026.73,Partly Cloudy
2015-01-13 00:00:00.000 +0100,rain,0.116666667,-3.994444444,0.85,13.685,180,16.1,0,1026.61,Partly Cloudy
2015-01-13 01:00:00.000 +0100,rain,0.155555556,-3.822222222,0.85,13.041,184,15.1823,0,1026.19,Partly Cloudy
2015-01-13 02:00:00.000 +0100,rain,0.027777778,-4.116666667,0.82,13.7172,171,16.1,0,1026.34,Partly Cloudy
2015-01-13 03:00:00.000 +0100,snow,-0.533333333,-4.827777778,0.85,13.8782,171,16.1,0,1026.23,Partly Cloudy
2015-01-13 04:00:00.000 +0100,snow,-0.061111111,-4.055555556,0.84,12.9122,175,15.1823,0,1026.41,Clear
2015-01-13 05:00:00.000 +0100,snow,-1.111111111,-4.888888889,0.82,11.0124,171,16.1,0,1026.25,Clear
